year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",665.00,119.00,30.66,7.53,53.35,0.00,27.46,2.00,6.00,9439.00,2112.00,1045.00,3523.00,0.00,2759.00
2025,3,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",870.00,120.00,30.36,0.91,45.90,0.00,42.83,0.00,1.00,6858.00,1845.00,129.00,1599.00,0.00,3285.00
2025,3,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",459.00,75.00,31.07,1.34,14.23,0.00,28.37,0.00,0.00,4722.00,1721.00,52.00,608.00,0.00,2341.00
2025,3,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",86.00,18.00,5.73,0.66,4.95,0.00,6.66,0.00,0.00,1260.00,356.00,23.00,250.00,0.00,631.00
2025,3,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,11.00,3.11,0.00,3.17,0.00,4.72,0.00,0.00,743.00,152.00,0.00,115.00,0.00,476.00
2025,3,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",28.00,5.00,0.93,0.08,1.28,0.00,2.71,0.00,0.00,417.00,56.00,8.00,48.00,0.00,305.00
2025,3,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",31.00,9.00,2.56,0.44,3.71,0.00,2.30,0.00,0.00,660.00,219.00,40.00,145.00,0.00,256.00
2025,3,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",660.00,123.00,35.25,3.61,33.96,0.00,50.19,0.00,0.00,6754.00,1796.00,415.00,1071.00,0.00,3472.00
2025,3,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4608.00,950.00,177.12,35.25,546.97,0.00,190.65,10.00,1.00,73397.00,11970.00,3575.00,40766.00,0.00,17086.00
2025,3,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",122.00,24.00,5.61,1.43,3.30,0.00,13.67,1.00,1.00,1463.00,332.00,73.00,120.00,0.00,938.00
2025,3,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",322.00,61.00,12.73,1.76,30.17,0.00,16.34,0.00,0.00,3579.00,603.00,105.00,1102.00,0.00,1769.00
2025,3,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",476.00,79.00,25.93,2.18,19.64,0.00,31.25,1.00,0.00,4735.00,1561.00,106.00,760.00,0.00,2308.00
2025,3,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",311.00,61.00,23.70,1.15,15.51,0.00,20.63,0.00,2.00,3047.00,1316.00,101.00,699.00,0.00,931.00
2025,3,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",514.00,76.00,24.69,1.00,19.16,0.00,31.15,0.00,3.00,3732.00,1121.00,19.00,683.00,0.00,1909.00
2025,3,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",33.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,81.00,0.00,0.00,0.00,0.00
2025,3,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",207.00,34.00,7.02,1.96,10.44,0.00,14.59,1.00,2.00,3177.00,367.00,227.00,999.00,0.00,1584.00
2025,3,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",203.00,36.00,13.40,0.44,8.08,0.00,14.07,0.00,0.00,2114.00,859.00,21.00,330.00,0.00,904.00
2025,3,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",98.00,14.00,0.95,0.00,11.87,0.00,1.18,1.00,0.00,540.00,19.00,0.00,481.00,0.00,40.00
2025,3,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",62.00,17.00,5.64,0.00,1.30,0.00,10.07,0.00,1.00,1262.00,330.00,0.00,36.00,0.00,896.00
2025,3,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",912.00,167.00,37.07,6.11,77.19,0.00,46.63,6.00,0.00,11894.00,1945.00,841.00,5568.00,0.00,3540.00
2025,3,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",6.00,3.00,0.13,0.00,0.26,0.00,2.61,0.00,0.00,162.00,6.00,0.00,6.00,0.00,150.00
2025,3,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",201.00,30.00,5.26,0.64,6.99,0.00,17.11,0.00,0.00,1649.00,305.00,16.00,189.00,0.00,1139.00
2025,3,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,14.00,7.53,0.00,1.60,0.00,4.87,0.00,0.00,942.00,463.00,0.00,40.00,0.00,439.00
2025,3,UA,United Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",31.00,12.00,8.53,0.00,0.40,0.00,3.07,0.00,0.00,866.00,443.00,0.00,23.00,0.00,400.00
2025,3,UA,United Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",31.00,3.00,1.31,0.00,0.77,0.00,0.92,0.00,0.00,254.00,63.00,0.00,36.00,0.00,155.00
2025,2,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",101.00,20.00,7.50,0.16,4.30,0.00,8.04,0.00,0.00,1053.00,318.00,9.00,138.00,0.00,588.00
2025,2,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",28.00,7.00,1.62,1.10,1.24,0.00,3.04,0.00,0.00,598.00,118.00,39.00,81.00,0.00,360.00
2025,2,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",28.00,5.00,1.46,0.57,1.54,0.00,1.44,0.00,0.00,158.00,42.00,33.00,42.00,0.00,41.00
2025,2,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",530.00,101.00,29.75,2.61,34.53,0.00,34.11,1.00,1.00,5864.00,1582.00,238.00,1392.00,0.00,2652.00
2025,2,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",692.00,131.00,45.99,3.73,46.31,0.00,34.97,1.00,0.00,7556.00,2023.00,293.00,1743.00,0.00,3497.00
2025,2,UA,United Air Lines Network,AVL,"Asheville, NC: Asheville Regional",1.00,1.00,0.00,0.03,0.01,0.00,0.95,0.00,0.00,297.00,0.00,10.00,4.00,0.00,283.00
2025,2,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",165.00,19.00,5.83,1.27,2.44,0.00,9.46,0.00,1.00,1617.00,464.00,94.00,104.00,0.00,955.00
2025,2,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",56.00,13.00,4.16,1.00,6.06,0.00,1.78,0.00,0.00,756.00,298.00,151.00,188.00,0.00,119.00
2025,2,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",386.00,68.00,24.96,2.52,20.17,0.00,20.34,0.00,1.00,3719.00,1257.00,126.00,684.00,0.00,1652.00
2025,2,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",111.00,26.00,10.67,0.52,7.49,0.00,7.32,0.00,0.00,1125.00,461.00,63.00,300.00,0.00,301.00
2025,2,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",866.00,154.00,45.59,5.27,65.96,0.00,37.18,12.00,2.00,10230.00,3260.00,514.00,3605.00,0.00,2851.00
2025,2,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",28.00,8.00,1.62,0.00,4.65,0.00,1.73,0.00,0.00,241.00,55.00,0.00,129.00,0.00,57.00
2025,2,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",84.00,21.00,4.99,2.38,6.41,0.00,7.23,0.00,0.00,1856.00,186.00,718.00,263.00,0.00,689.00
2025,2,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",62.00,17.00,7.46,1.00,2.86,0.00,5.68,2.00,0.00,693.00,223.00,123.00,131.00,0.00,216.00
2025,2,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",158.00,32.00,8.34,0.00,9.51,0.00,14.15,0.00,1.00,2317.00,356.00,0.00,418.00,0.00,1543.00
2025,2,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",244.00,25.00,9.21,1.02,6.05,0.00,8.71,0.00,2.00,1423.00,525.00,88.00,245.00,0.00,565.00
2025,2,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",210.00,45.00,6.99,2.86,24.43,0.00,10.71,0.00,1.00,2441.00,462.00,390.00,910.00,0.00,679.00
2025,2,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",139.00,22.00,5.94,0.62,8.79,0.00,6.65,0.00,0.00,1574.00,354.00,152.00,332.00,0.00,736.00
2025,2,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",84.00,24.00,7.33,0.71,3.46,0.00,12.50,0.00,0.00,1799.00,565.00,108.00,205.00,0.00,921.00
2025,2,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",658.00,81.00,22.08,2.81,22.10,0.00,34.01,2.00,1.00,5720.00,1209.00,159.00,878.00,0.00,3474.00
2025,2,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",256.00,56.00,20.48,2.54,14.31,0.00,18.67,0.00,0.00,3816.00,1292.00,135.00,601.00,0.00,1788.00
2025,2,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",162.00,26.00,6.70,1.70,3.24,0.00,14.36,0.00,0.00,1630.00,347.00,154.00,114.00,0.00,1015.00
2025,2,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62.00,12.00,4.27,0.04,3.67,0.00,4.01,0.00,0.00,849.00,202.00,5.00,207.00,0.00,435.00
2025,2,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",152.00,36.00,12.96,2.53,9.25,0.00,11.26,1.00,0.00,1611.00,415.00,108.00,272.00,0.00,816.00
2025,2,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",458.00,187.00,22.91,10.71,130.09,0.00,23.28,6.00,7.00,12638.00,1464.00,761.00,7953.00,0.00,2460.00
2025,2,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7689.00,1423.00,354.17,46.31,704.49,0.00,318.03,17.00,7.00,97308.00,28160.00,6062.00,31673.00,0.00,31413.00
2025,2,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",706.00,142.00,55.83,4.54,43.87,0.00,37.76,3.00,0.00,7063.00,2825.00,323.00,1498.00,0.00,2417.00
2025,2,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",56.00,16.00,7.30,0.00,3.34,0.00,5.36,0.00,0.00,791.00,253.00,0.00,114.00,0.00,424.00
2025,2,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",130.00,22.00,9.71,2.71,5.39,0.00,4.19,0.00,0.00,1195.00,530.00,158.00,220.00,0.00,287.00
2025,2,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",173.00,37.00,16.02,1.88,6.31,0.00,12.79,1.00,0.00,2493.00,885.00,80.00,184.00,0.00,1344.00
2025,2,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",121.00,35.00,8.11,2.32,14.11,0.00,10.46,0.00,1.00,1804.00,464.00,153.00,703.00,0.00,484.00
2025,2,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",56.00,15.00,5.73,0.00,6.75,0.00,2.51,0.00,0.00,662.00,265.00,0.00,248.00,0.00,149.00
2025,2,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",112.00,25.00,6.32,0.00,9.81,0.00,8.87,0.00,0.00,1283.00,391.00,0.00,341.00,0.00,551.00
2025,2,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5455.00,1010.00,248.92,53.66,383.92,0.00,323.50,39.00,8.00,83261.00,21344.00,8446.00,25292.00,0.00,28179.00
2025,2,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",72.00,13.00,2.50,0.43,9.54,0.00,0.53,1.00,1.00,626.00,90.00,13.00,508.00,0.00,15.00
2025,2,UA,United Air Lines Network,FAR,"Fargo, ND: Hector International",28.00,4.00,1.53,0.00,2.47,0.00,0.00,0.00,0.00,183.00,104.00,0.00,79.00,0.00,0.00
2025,2,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",16.00,3.00,0.66,0.00,2.05,0.00,0.29,0.00,0.00,134.00,38.00,0.00,78.00,0.00,18.00
2025,2,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",56.00,21.00,9.19,0.96,7.59,0.00,3.27,0.00,0.00,1604.00,512.00,633.00,344.00,0.00,115.00
2025,2,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",758.00,131.00,33.39,4.89,63.93,0.00,28.79,1.00,0.00,9612.00,2751.00,755.00,3266.00,0.00,2840.00
2025,2,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,13.00,5.70,0.56,3.55,0.00,3.20,0.00,0.00,1081.00,440.00,65.00,197.00,0.00,379.00
2025,2,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",56.00,17.00,6.90,0.00,5.12,0.00,4.98,0.00,0.00,677.00,219.00,0.00,144.00,0.00,314.00
2025,2,UA,United Air Lines Network,GJT,"Grand Junction, CO: Grand Junction Regional",56.00,11.00,1.78,1.00,4.48,0.00,3.74,0.00,0.00,591.00,82.00,19.00,181.00,0.00,309.00
2025,2,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",97.00,25.00,10.50,2.20,5.02,0.00,7.28,0.00,0.00,1425.00,485.00,199.00,182.00,0.00,559.00
2025,2,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",28.00,14.00,7.21,0.82,0.18,0.00,5.79,0.00,0.00,527.00,190.00,104.00,23.00,0.00,210.00
2025,2,UA,United Air Lines Network,GUM,"Guam, TT: Guam International",56.00,6.00,3.31,0.00,0.00,0.00,2.68,0.00,0.00,1218.00,73.00,1.00,0.00,0.00,1144.00
2025,2,UA,United Air Lines Network,HDN,"Hayden, CO: Yampa Valley",139.00,34.00,9.75,2.61,15.84,0.00,5.80,0.00,5.00,2866.00,383.00,1300.00,890.00,0.00,293.00
2025,2,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",344.00,57.00,25.58,1.49,14.21,0.96,14.75,1.00,0.00,5282.00,2140.00,105.00,528.00,25.00,2484.00
2025,2,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2473.00,345.00,108.88,10.48,104.29,0.00,121.36,6.00,3.00,24363.00,6907.00,1363.00,4144.00,0.00,11949.00
2025,2,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5345.00,831.00,244.64,15.32,347.92,0.00,223.11,11.00,9.00,47695.00,13142.00,1662.00,12962.00,0.00,19929.00
2025,2,UA,United Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",44.00,10.00,5.05,0.00,1.47,0.00,3.48,1.00,0.00,392.00,204.00,0.00,55.00,0.00,133.00
2025,2,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",138.00,21.00,8.92,0.00,5.00,0.00,7.09,0.00,0.00,1245.00,384.00,0.00,202.00,0.00,659.00
2025,2,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",216.00,54.00,15.70,3.45,20.54,0.00,14.31,0.00,7.00,5654.00,1624.00,1527.00,869.00,0.00,1634.00
2025,2,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",299.00,68.00,21.76,2.08,25.77,0.00,18.39,1.00,0.00,4008.00,919.00,154.00,1275.00,0.00,1660.00
2025,2,UA,United Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",93.00,15.00,6.22,0.00,5.78,1.00,2.00,0.00,0.00,448.00,177.00,0.00,160.00,26.00,85.00
2025,2,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1235.00,241.00,57.70,9.79,123.40,0.00,50.11,2.00,1.00,17075.00,3502.00,1208.00,7862.00,0.00,4503.00
2025,2,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1923.00,318.00,96.71,7.68,115.99,0.00,97.62,8.00,2.00,21746.00,6579.00,636.00,4844.00,0.00,9687.00
2025,2,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",584.00,115.00,35.02,7.34,46.15,0.00,26.49,3.00,6.00,8194.00,1975.00,784.00,3227.00,0.00,2208.00
2025,2,UA,United Air Lines Network,LIH,"Lihue, HI: Lihue Airport",64.00,12.00,4.71,0.00,7.29,0.00,0.00,1.00,0.00,539.00,242.00,0.00,297.00,0.00,0.00
2025,2,UA,United Air Lines Network,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",11.00,2.00,0.69,0.00,0.48,0.00,0.83,0.00,0.00,86.00,31.00,0.00,22.00,0.00,33.00
2025,2,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",230.00,56.00,21.40,1.04,14.89,0.00,18.66,0.00,0.00,3619.00,1159.00,127.00,596.00,0.00,1737.00
2025,2,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1213.00,204.00,55.50,10.62,97.10,0.00,40.78,4.00,2.00,15259.00,3735.00,934.00,5694.00,0.00,4896.00
2025,2,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",28.00,4.00,0.89,1.00,0.15,0.00,1.96,0.00,0.00,250.00,64.00,24.00,7.00,0.00,155.00
2025,2,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",111.00,24.00,12.51,1.00,1.95,0.00,8.54,0.00,0.00,1854.00,863.00,46.00,164.00,0.00,781.00
2025,2,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",50.00,7.00,3.72,0.00,1.21,0.00,2.07,0.00,0.00,580.00,255.00,0.00,61.00,0.00,264.00
2025,2,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",56.00,12.00,4.65,0.00,2.28,0.00,5.06,2.00,1.00,829.00,279.00,0.00,102.00,0.00,448.00
2025,2,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",633.00,113.00,28.30,5.48,60.28,0.00,18.95,0.00,0.00,8007.00,2270.00,524.00,3260.00,0.00,1953.00
2025,2,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",28.00,3.00,0.32,0.00,1.79,0.00,0.89,0.00,0.00,78.00,10.00,0.00,44.00,0.00,24.00
2025,2,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",84.00,24.00,10.70,0.60,5.51,0.01,7.19,0.00,0.00,1635.00,587.00,70.00,292.00,1.00,685.00
2025,2,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",56.00,9.00,2.95,0.00,4.31,0.00,1.73,0.00,0.00,605.00,232.00,0.00,242.00,0.00,131.00
2025,2,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",328.00,64.00,21.85,4.36,18.32,0.00,19.48,0.00,0.00,3256.00,1100.00,181.00,809.00,0.00,1166.00
2025,2,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",614.00,126.00,41.62,4.73,41.84,0.00,37.81,1.00,0.00,9017.00,3345.00,559.00,2045.00,0.00,3068.00
2025,2,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",107.00,24.00,7.74,0.00,6.39,0.00,9.87,0.00,0.00,1550.00,487.00,0.00,340.00,0.00,723.00
2025,2,UA,United Air Lines Network,OGG,"Kahului, HI: Kahului Airport",137.00,18.00,7.02,0.51,7.46,0.00,3.01,1.00,0.00,1006.00,442.00,24.00,276.00,0.00,264.00
2025,2,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",226.00,48.00,15.47,1.37,13.51,0.00,17.66,0.00,0.00,2584.00,780.00,34.00,739.00,0.00,1031.00
2025,2,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",124.00,24.00,11.64,0.00,5.15,0.00,7.21,0.00,0.00,1490.00,571.00,0.00,213.00,0.00,706.00
2025,2,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",6335.00,1088.00,268.55,34.47,503.93,0.00,281.05,25.00,10.00,79997.00,24166.00,3336.00,25136.00,0.00,27359.00
2025,2,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",134.00,29.00,6.70,1.98,7.71,0.00,12.61,4.00,0.00,3320.00,336.00,1578.00,280.00,0.00,1126.00
2025,2,UA,United Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",400.00,99.00,12.77,6.08,54.95,0.00,25.21,2.00,1.00,6465.00,782.00,561.00,2982.00,0.00,2140.00
2025,2,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",403.00,90.00,22.85,2.66,38.95,0.00,25.54,0.00,0.00,4709.00,1007.00,190.00,1267.00,0.00,2245.00
2025,2,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",267.00,44.00,17.85,2.05,8.37,0.00,15.73,0.00,0.00,2537.00,1094.00,186.00,365.00,0.00,892.00
2025,2,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",922.00,142.00,40.57,4.38,53.92,0.00,43.13,1.00,2.00,7618.00,2144.00,421.00,2057.00,0.00,2996.00
2025,2,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",211.00,32.00,14.43,1.81,5.10,0.00,10.67,0.00,0.00,1873.00,932.00,103.00,244.00,0.00,594.00
2025,2,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",56.00,10.00,3.34,0.00,1.42,0.00,5.24,1.00,0.00,359.00,82.00,0.00,43.00,0.00,234.00
2025,2,UA,United Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",190.00,35.00,12.95,1.00,10.23,0.00,10.82,0.00,0.00,1552.00,507.00,63.00,347.00,0.00,635.00
2025,2,UA,United Air Lines Network,PWM,"Portland, ME: Portland International Jetport",28.00,8.00,3.36,0.00,2.82,0.00,1.82,0.00,0.00,611.00,282.00,0.00,101.00,0.00,228.00
2025,2,UA,United Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",28.00,4.00,1.56,0.00,0.46,0.00,1.98,2.00,0.00,245.00,63.00,0.00,43.00,0.00,139.00
2025,2,UA,United Air Lines Network,RDM,"Bend/Redmond, OR: Roberts Field",84.00,27.00,10.44,0.00,11.07,0.00,5.50,0.00,1.00,1132.00,476.00,0.00,402.00,0.00,254.00
2025,2,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",392.00,71.00,26.08,1.69,24.33,0.00,18.91,4.00,1.00,4381.00,1476.00,224.00,940.00,0.00,1741.00
2025,2,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",56.00,11.00,6.78,0.00,3.40,0.00,0.81,0.00,0.00,553.00,392.00,0.00,92.00,0.00,69.00
2025,2,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",182.00,46.00,13.37,1.76,19.74,0.00,11.12,0.00,1.00,2455.00,723.00,190.00,698.00,0.00,844.00
2025,2,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,16.00,5.36,1.00,4.48,0.00,5.16,0.00,0.00,1220.00,605.00,40.00,208.00,0.00,367.00
2025,2,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",574.00,98.00,25.33,4.05,43.24,0.00,25.38,0.00,0.00,6529.00,1253.00,325.00,2871.00,0.00,2080.00
2025,2,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",728.00,146.00,42.00,6.20,74.21,0.00,23.59,1.00,0.00,7517.00,2205.00,610.00,2824.00,0.00,1878.00
2025,2,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",422.00,77.00,25.91,4.30,20.72,0.00,26.06,0.00,0.00,4338.00,1428.00,270.00,843.00,0.00,1797.00
2025,2,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",44.00,16.00,3.54,0.00,3.13,0.00,9.33,0.00,0.00,779.00,150.00,0.00,91.00,0.00,538.00
2025,2,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",95.00,27.00,12.75,0.20,9.56,0.00,4.48,0.00,0.00,955.00,392.00,11.00,313.00,0.00,239.00
2025,2,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",28.00,10.00,3.51,0.00,3.69,0.00,2.80,0.00,0.00,460.00,175.00,0.00,130.00,0.00,155.00
2025,2,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",34.00,8.00,2.14,0.00,2.20,0.00,3.65,0.00,0.00,447.00,117.00,0.00,112.00,0.00,218.00
2025,2,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",554.00,116.00,43.71,2.88,46.83,0.00,22.57,0.00,1.00,6288.00,2443.00,203.00,1788.00,0.00,1854.00
2025,2,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",3957.00,913.00,175.23,32.37,553.75,0.00,151.66,9.00,7.00,66957.00,10696.00,4037.00,37841.00,0.00,14383.00
2025,2,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",116.00,29.00,7.36,0.00,16.18,0.00,5.47,0.00,0.00,1128.00,403.00,0.00,473.00,0.00,252.00
2025,2,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",272.00,56.00,18.92,1.20,29.56,0.00,6.31,0.00,0.00,2285.00,912.00,71.00,941.00,0.00,361.00
2025,2,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",444.00,98.00,33.06,3.02,40.36,0.00,21.56,0.00,0.00,5239.00,1740.00,220.00,1565.00,0.00,1714.00
2025,2,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",260.00,55.00,12.39,3.28,27.92,0.00,11.41,0.00,0.00,2578.00,588.00,230.00,837.00,0.00,923.00
2025,2,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",440.00,77.00,24.77,2.39,30.57,0.00,19.27,1.00,1.00,4179.00,1438.00,131.00,1142.00,0.00,1468.00
2025,2,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",28.00,2.00,1.01,0.00,0.00,0.00,0.99,0.00,0.00,1105.00,30.00,0.00,0.00,0.00,1075.00
2025,2,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",152.00,29.00,10.70,0.00,11.78,0.00,6.52,1.00,1.00,1907.00,519.00,0.00,737.00,0.00,651.00
2025,2,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",188.00,28.00,15.93,0.00,6.13,0.00,5.94,0.00,1.00,1643.00,789.00,0.00,360.00,0.00,494.00
2025,2,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",72.00,9.00,3.30,0.99,4.70,0.00,0.00,0.00,0.00,619.00,171.00,234.00,214.00,0.00,0.00
