year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62.00,14.00,7.40,0.00,3.60,0.00,3.00,0.00,0.00,746.00,495.00,0.00,124.00,0.00,127.00
2025,3,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",195.00,33.00,15.61,0.83,8.60,1.00,6.96,2.00,1.00,2208.00,1069.00,148.00,293.00,41.00,657.00
2025,3,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",651.00,113.00,54.56,7.65,13.65,0.00,37.14,3.00,3.00,10597.00,5718.00,1559.00,833.00,0.00,2487.00
2025,3,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1900.00,467.00,179.40,2.16,163.59,0.00,121.85,13.00,4.00,35886.00,14622.00,99.00,10500.00,0.00,10665.00
2025,3,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",86.00,13.00,5.02,0.00,1.68,0.00,6.30,0.00,0.00,794.00,439.00,0.00,68.00,0.00,287.00
2025,3,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",119.00,18.00,10.71,0.64,2.12,0.00,4.53,0.00,1.00,997.00,618.00,14.00,120.00,0.00,245.00
2025,3,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",431.00,86.00,38.65,0.98,20.16,0.00,26.21,0.00,1.00,5971.00,3036.00,119.00,898.00,0.00,1918.00
2025,3,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1003.00,293.00,95.97,2.65,137.48,0.94,55.97,5.00,4.00,21180.00,6572.00,246.00,8982.00,30.00,5350.00
2025,3,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",318.00,60.00,34.28,3.00,9.63,0.00,13.08,2.00,0.00,3441.00,2304.00,86.00,401.00,0.00,650.00
2025,3,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",119.00,25.00,9.78,0.00,9.38,0.00,5.84,2.00,0.00,1697.00,1002.00,0.00,449.00,0.00,246.00
2025,3,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",2.00,1.00,0.84,0.00,0.16,0.00,0.00,0.00,0.00,55.00,46.00,0.00,9.00,0.00,0.00
2025,3,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",146.00,26.00,11.74,0.00,3.88,0.00,10.37,1.00,0.00,1338.00,644.00,0.00,174.00,0.00,520.00
2025,3,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62.00,10.00,2.13,0.00,2.99,0.00,4.88,0.00,0.00,381.00,87.00,0.00,140.00,0.00,154.00
2025,3,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5436.00,898.00,245.74,14.06,245.99,0.83,391.39,14.00,8.00,70289.00,22419.00,3333.00,11802.00,29.00,32706.00
2025,3,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",714.00,174.00,73.29,3.64,48.44,0.00,48.63,2.00,4.00,9923.00,4525.00,413.00,1889.00,0.00,3096.00
2025,3,DL,Delta Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",154.00,27.00,13.54,1.17,5.51,0.00,6.78,0.00,3.00,1767.00,944.00,43.00,339.00,0.00,441.00
2025,3,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",122.00,21.00,11.13,0.00,7.93,0.00,1.94,0.00,0.00,1283.00,743.00,0.00,285.00,0.00,255.00
2025,3,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",150.00,27.00,12.85,0.22,4.46,0.00,9.47,3.00,0.00,1490.00,710.00,33.00,263.00,0.00,484.00
2025,3,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",150.00,24.00,12.15,2.18,5.55,0.00,4.12,4.00,0.00,2499.00,1336.00,654.00,160.00,0.00,349.00
2025,3,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",124.00,23.00,10.93,0.00,6.34,0.00,5.73,1.00,1.00,1045.00,617.00,0.00,175.00,0.00,253.00
2025,3,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",779.00,158.00,69.48,1.88,52.42,1.00,33.22,4.00,4.00,11972.00,5657.00,191.00,2997.00,80.00,3047.00
2025,3,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",207.00,51.00,33.39,1.23,8.42,0.00,7.96,0.00,1.00,2795.00,1662.00,91.00,279.00,0.00,763.00
2025,3,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",712.00,199.00,54.97,0.10,100.93,0.18,42.81,7.00,3.00,12130.00,3594.00,9.00,5947.00,30.00,2550.00
2025,3,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",542.00,79.00,32.71,0.03,25.22,0.00,21.03,0.00,0.00,4423.00,2261.00,3.00,906.00,0.00,1253.00
2025,3,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",470.00,111.00,52.10,1.00,27.72,0.00,30.18,1.00,0.00,6787.00,2939.00,277.00,1170.00,0.00,2401.00
2025,3,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",939.00,188.00,81.59,3.13,58.29,0.00,44.99,2.00,1.00,12998.00,7084.00,184.00,3083.00,0.00,2647.00
2025,3,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",250.00,55.00,29.68,0.84,13.69,0.00,10.80,1.00,0.00,3333.00,1771.00,84.00,582.00,0.00,896.00
2025,3,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",252.00,52.00,26.91,0.33,5.78,0.00,18.98,3.00,1.00,2708.00,1163.00,48.00,292.00,0.00,1205.00
2025,3,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",24.00,2.00,0.90,0.00,1.10,0.00,0.00,0.00,0.00,48.00,26.00,0.00,22.00,0.00,0.00
2025,3,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",139.00,18.00,8.20,0.63,7.27,0.00,1.91,0.00,0.00,1172.00,789.00,35.00,233.00,0.00,115.00
2025,3,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",88.00,25.00,13.82,0.00,4.35,0.00,6.83,1.00,0.00,1092.00,652.00,0.00,113.00,0.00,327.00
2025,3,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",31.00,11.00,4.16,0.00,4.25,0.00,2.59,0.00,0.00,384.00,141.00,0.00,140.00,0.00,103.00
2025,3,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",945.00,145.00,57.57,1.57,34.21,0.00,51.66,5.00,1.00,14294.00,5438.00,941.00,2648.00,0.00,5267.00
2025,3,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",224.00,46.00,23.01,0.00,4.77,0.00,18.22,0.00,0.00,2824.00,1535.00,0.00,194.00,0.00,1095.00
2025,3,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",93.00,19.00,9.97,0.00,5.77,0.00,3.26,0.00,2.00,1206.00,860.00,0.00,212.00,0.00,134.00
2025,3,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,9.00,3.80,0.08,1.72,0.00,3.39,0.00,0.00,398.00,101.00,6.00,36.00,0.00,255.00
2025,3,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91.00,21.00,13.86,1.00,2.03,0.00,4.11,0.00,0.00,1632.00,1204.00,20.00,95.00,0.00,313.00
2025,3,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",779.00,189.00,68.32,3.80,65.38,0.00,51.51,8.00,9.00,14969.00,6096.00,542.00,3623.00,0.00,4708.00
2025,3,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",774.00,152.00,55.48,1.39,61.81,0.00,33.32,1.00,5.00,7894.00,3534.00,127.00,2054.00,0.00,2179.00
2025,3,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",518.00,107.00,51.74,1.36,27.46,0.00,26.44,0.00,2.00,7499.00,4126.00,237.00,997.00,0.00,2139.00
2025,3,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",258.00,38.00,17.76,1.99,6.30,0.00,11.95,2.00,0.00,2423.00,1042.00,226.00,593.00,0.00,562.00
2025,3,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,11.00,3.76,0.00,2.60,0.00,4.64,0.00,1.00,1439.00,588.00,0.00,168.00,0.00,683.00
2025,3,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",208.00,36.00,13.23,0.93,8.94,0.00,12.89,1.00,1.00,1821.00,666.00,100.00,368.00,0.00,687.00
2025,3,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2591.00,339.00,124.93,3.64,89.13,1.00,120.30,8.00,16.00,22428.00,9722.00,389.00,3464.00,30.00,8823.00
2025,3,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1082.00,260.00,69.36,2.09,142.91,0.00,45.64,2.00,2.00,16396.00,4926.00,183.00,8060.00,0.00,3227.00
2025,3,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",182.00,27.00,10.60,0.00,7.58,0.00,8.82,0.00,0.00,1293.00,690.00,0.00,253.00,0.00,350.00
2025,3,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",374.00,92.00,39.71,0.00,42.80,0.00,9.49,1.00,1.00,5479.00,2871.00,0.00,1593.00,0.00,1015.00
2025,3,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4818.00,661.00,216.12,10.32,172.55,0.00,262.01,7.00,2.00,44390.00,20325.00,1124.00,6290.00,0.00,16651.00
2025,3,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",238.00,40.00,17.81,0.28,16.28,0.00,5.63,0.00,1.00,1901.00,892.00,9.00,549.00,0.00,451.00
2025,3,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",366.00,56.00,26.98,0.53,22.18,0.00,6.31,0.00,3.00,3595.00,2595.00,60.00,695.00,0.00,245.00
2025,3,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",340.00,71.00,31.16,0.35,29.87,0.00,9.62,2.00,1.00,4942.00,2127.00,42.00,1881.00,0.00,892.00
2025,3,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",431.00,67.00,35.37,1.00,15.21,0.00,15.42,1.00,2.00,4164.00,2292.00,57.00,526.00,0.00,1289.00
2025,3,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",98.00,22.00,5.33,0.00,14.95,0.00,1.72,0.00,0.00,1172.00,252.00,0.00,842.00,0.00,78.00
2025,3,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",26.00,5.00,3.39,0.00,1.61,0.00,0.00,0.00,0.00,217.00,182.00,0.00,35.00,0.00,0.00
2025,3,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",122.00,19.00,10.36,2.00,0.76,0.00,5.88,1.00,0.00,1068.00,493.00,242.00,23.00,0.00,310.00
2025,3,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",111.00,23.00,14.01,0.00,1.42,0.00,7.57,0.00,0.00,1390.00,902.00,0.00,48.00,0.00,440.00
2025,3,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1192.00,311.00,117.95,1.59,100.92,0.00,90.54,9.00,1.00,22945.00,8023.00,238.00,7245.00,0.00,7439.00
2025,3,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",116.00,24.00,12.13,0.00,3.20,0.00,8.67,0.00,0.00,1249.00,643.00,0.00,196.00,0.00,410.00
2025,3,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",151.00,28.00,10.06,1.33,8.40,0.00,8.20,0.00,0.00,1893.00,763.00,223.00,310.00,0.00,597.00
2025,3,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,2.00,1.59,0.00,0.10,0.00,0.31,0.00,0.00,108.00,74.00,0.00,8.00,0.00,26.00
2025,3,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",123.00,18.00,9.21,0.26,1.56,0.00,6.96,1.00,1.00,859.00,406.00,22.00,51.00,0.00,380.00
2025,3,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",231.00,39.00,20.12,0.96,7.44,0.00,10.48,1.00,0.00,2774.00,1651.00,142.00,266.00,0.00,715.00
2025,2,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",70.00,14.00,9.99,0.86,2.09,0.00,1.06,0.00,1.00,733.00,503.00,54.00,117.00,0.00,59.00
2025,2,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",71.00,14.00,5.12,0.00,3.60,0.00,5.28,0.00,0.00,816.00,394.00,0.00,151.00,0.00,271.00
2025,2,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",81.00,28.00,13.98,2.99,5.62,0.00,5.42,0.00,0.00,2446.00,675.00,1267.00,308.00,0.00,196.00
2025,2,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",107.00,15.00,9.94,0.00,3.99,0.00,1.06,0.00,0.00,914.00,691.00,0.00,137.00,0.00,86.00
2025,2,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16713.00,2935.00,778.04,104.07,864.23,1.55,1187.11,33.00,10.00,219491.00,90029.00,11521.00,37043.00,46.00,80852.00
2025,2,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",743.00,137.00,64.63,0.81,35.24,0.00,36.32,1.00,0.00,10935.00,6287.00,60.00,1718.00,0.00,2870.00
2025,2,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",96.00,14.00,8.57,0.00,0.00,0.00,5.43,0.00,0.00,891.00,626.00,0.00,0.00,0.00,265.00
2025,2,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",276.00,40.00,18.68,3.89,10.66,0.00,6.76,0.00,1.00,4310.00,1656.00,1904.00,469.00,0.00,281.00
2025,2,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",205.00,35.00,19.91,0.89,5.60,0.00,8.60,0.00,0.00,1284.00,727.00,41.00,171.00,0.00,345.00
2025,2,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",56.00,9.00,5.97,0.00,0.86,0.00,2.16,1.00,0.00,944.00,759.00,0.00,66.00,0.00,119.00
2025,2,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",27.00,3.00,1.00,0.98,0.49,0.00,0.54,0.00,0.00,123.00,17.00,78.00,14.00,0.00,14.00
2025,2,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",549.00,94.00,48.02,1.30,21.58,0.00,23.10,0.00,2.00,4431.00,2462.00,82.00,865.00,0.00,1022.00
2025,2,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",179.00,37.00,18.01,2.88,10.49,0.00,5.62,0.00,0.00,2577.00,1522.00,351.00,297.00,0.00,407.00
2025,2,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1695.00,346.00,95.81,14.66,96.90,0.00,138.64,9.00,2.00,29249.00,9636.00,4183.00,5244.00,0.00,10186.00
2025,2,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",59.00,11.00,6.60,1.46,0.39,0.00,2.55,0.00,0.00,1216.00,711.00,316.00,13.00,0.00,176.00
2025,2,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",28.00,7.00,1.03,0.00,5.51,0.00,0.45,0.00,0.00,224.00,34.00,0.00,170.00,0.00,20.00
2025,2,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",107.00,33.00,9.31,1.73,12.35,0.00,9.61,0.00,0.00,3057.00,512.00,1525.00,563.00,0.00,457.00
2025,2,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",52.00,11.00,3.70,0.00,4.62,0.00,2.68,0.00,0.00,732.00,430.00,0.00,166.00,0.00,136.00
2025,2,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",359.00,58.00,24.24,1.81,15.75,1.00,15.21,2.00,0.00,3583.00,1573.00,239.00,577.00,112.00,1082.00
2025,2,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",124.00,28.00,10.82,0.84,13.06,0.00,3.28,0.00,0.00,1388.00,697.00,92.00,355.00,0.00,244.00
2025,2,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",181.00,37.00,19.80,0.15,5.60,0.00,11.45,1.00,0.00,2503.00,1507.00,7.00,182.00,0.00,807.00
2025,2,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",82.00,13.00,8.05,1.00,0.38,0.00,3.57,0.00,0.00,623.00,350.00,20.00,13.00,0.00,240.00
2025,2,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",230.00,43.00,21.98,0.99,10.01,0.00,10.02,1.00,1.00,1971.00,1086.00,84.00,337.00,0.00,464.00
2025,2,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",28.00,5.00,1.57,0.00,3.43,0.00,0.00,0.00,0.00,188.00,74.00,0.00,114.00,0.00,0.00
2025,2,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",204.00,45.00,26.34,0.35,5.29,0.65,12.38,0.00,0.00,3494.00,2423.00,26.00,319.00,51.00,675.00
2025,2,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",472.00,84.00,54.92,0.93,11.93,0.00,16.22,0.00,0.00,5174.00,3587.00,89.00,540.00,0.00,958.00
2025,2,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",232.00,49.00,26.54,0.91,7.88,0.00,13.67,0.00,0.00,2212.00,1147.00,31.00,258.00,0.00,776.00
2025,2,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",28.00,9.00,5.57,0.00,2.99,0.00,0.45,0.00,0.00,432.00,305.00,0.00,114.00,0.00,13.00
2025,2,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",466.00,90.00,36.50,0.39,13.11,1.00,39.00,1.00,0.00,4594.00,2263.00,39.00,436.00,35.00,1821.00
2025,2,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",113.00,19.00,9.01,3.56,4.05,0.00,2.38,0.00,0.00,1685.00,566.00,914.00,148.00,0.00,57.00
2025,2,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",126.00,21.00,13.54,0.64,2.62,0.00,4.20,0.00,0.00,1631.00,879.00,56.00,141.00,0.00,555.00
2025,2,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",106.00,16.00,10.97,0.00,1.12,0.00,3.91,0.00,0.00,950.00,559.00,0.00,25.00,0.00,366.00
2025,2,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",692.00,292.00,47.32,4.11,213.63,0.00,26.94,5.00,8.00,19412.00,3610.00,295.00,13604.00,0.00,1903.00
2025,2,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",732.00,207.00,83.03,3.68,86.75,0.00,33.54,3.00,0.00,12433.00,6737.00,374.00,3351.00,0.00,1971.00
2025,2,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",892.00,194.00,74.50,5.24,62.70,0.00,51.56,7.00,0.00,12949.00,5046.00,607.00,3425.00,0.00,3871.00
2025,2,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",84.00,13.00,6.81,0.00,1.17,0.00,5.02,0.00,0.00,743.00,283.00,0.00,50.00,0.00,410.00
2025,2,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",3942.00,706.00,212.93,16.19,154.63,0.00,322.24,7.00,7.00,54984.00,22087.00,1740.00,7161.00,0.00,23996.00
2025,2,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",154.00,29.00,18.71,1.00,1.75,0.00,7.54,0.00,1.00,1972.00,1315.00,133.00,76.00,0.00,448.00
2025,2,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",52.00,17.00,6.55,0.00,9.19,0.00,1.26,0.00,1.00,1130.00,640.00,0.00,405.00,0.00,85.00
2025,2,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",50.00,15.00,10.12,0.00,3.15,0.00,1.73,0.00,0.00,665.00,411.00,0.00,123.00,0.00,131.00
2025,2,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",471.00,138.00,61.09,3.99,57.90,0.00,15.02,1.00,1.00,10628.00,4527.00,1802.00,3059.00,0.00,1240.00
2025,2,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",112.00,25.00,14.20,0.00,4.96,0.00,5.84,0.00,1.00,1615.00,871.00,0.00,448.00,0.00,296.00
2025,2,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",28.00,3.00,1.02,0.00,1.00,0.00,0.98,0.00,0.00,350.00,71.00,0.00,18.00,0.00,261.00
2025,2,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",56.00,10.00,6.93,1.00,0.19,0.00,1.87,0.00,0.00,1012.00,867.00,31.00,29.00,0.00,85.00
2025,2,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",18.00,2.00,1.85,0.00,0.15,0.00,0.00,0.00,0.00,138.00,130.00,0.00,8.00,0.00,0.00
2025,2,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",56.00,11.00,3.60,1.00,3.46,0.00,2.94,0.00,0.00,1044.00,289.00,479.00,103.00,0.00,173.00
2025,2,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1033.00,255.00,102.52,2.90,97.84,0.00,51.74,2.00,0.00,15071.00,6728.00,178.00,4218.00,0.00,3947.00
2025,2,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,19.00,9.04,0.00,6.56,0.00,3.40,0.00,0.00,919.00,524.00,0.00,222.00,0.00,173.00
2025,2,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",163.00,39.00,10.65,1.21,17.73,0.00,9.41,0.00,0.00,1405.00,472.00,37.00,471.00,0.00,425.00
2025,2,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",105.00,21.00,14.40,0.00,0.41,0.00,6.18,0.00,1.00,1796.00,1378.00,0.00,29.00,0.00,389.00
2025,2,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",93.00,19.00,11.17,1.00,0.07,0.00,6.76,0.00,0.00,1047.00,568.00,87.00,8.00,0.00,384.00
2025,2,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",28.00,10.00,2.66,0.00,1.58,0.00,5.76,0.00,1.00,393.00,84.00,0.00,45.00,0.00,264.00
2025,2,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",184.00,38.00,20.62,0.00,9.52,0.00,7.86,0.00,1.00,2000.00,1330.00,0.00,236.00,0.00,434.00
2025,2,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198.00,29.00,19.42,0.43,2.87,0.00,6.28,0.00,0.00,1198.00,888.00,10.00,70.00,0.00,230.00
2025,2,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",196.00,38.00,26.69,0.00,4.89,0.00,6.43,0.00,0.00,1788.00,1175.00,0.00,191.00,0.00,422.00
2025,2,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",36.00,9.00,3.32,0.00,4.11,0.00,1.57,0.00,1.00,290.00,84.00,0.00,125.00,0.00,81.00
2025,2,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",320.00,81.00,29.29,1.43,38.66,0.00,11.62,0.00,2.00,5047.00,2554.00,150.00,1418.00,0.00,925.00
2025,2,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",97.00,24.00,9.75,0.83,2.31,0.00,11.10,0.00,0.00,1451.00,589.00,20.00,103.00,0.00,739.00
2025,2,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",81.00,17.00,10.91,0.27,3.20,0.00,2.62,1.00,0.00,1021.00,583.00,21.00,153.00,0.00,264.00
2025,2,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",18.00,2.00,0.43,0.00,1.57,0.00,0.00,0.00,0.00,43.00,10.00,0.00,33.00,0.00,0.00
2025,2,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",198.00,27.00,15.00,0.00,2.91,0.00,9.09,0.00,1.00,2239.00,1807.00,0.00,127.00,0.00,305.00
2025,2,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",205.00,55.00,28.56,3.32,9.44,0.00,13.68,0.00,0.00,3124.00,1817.00,477.00,270.00,0.00,560.00
2025,2,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",550.00,115.00,51.05,4.13,39.56,0.00,20.26,1.00,0.00,7207.00,3541.00,407.00,1473.00,0.00,1786.00
2025,2,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78.00,12.00,7.15,0.00,1.01,0.00,3.84,0.00,0.00,989.00,618.00,0.00,60.00,0.00,311.00
2025,2,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",28.00,5.00,2.92,0.84,0.85,0.00,0.38,0.00,0.00,287.00,198.00,16.00,46.00,0.00,27.00
2025,2,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",246.00,35.00,18.72,1.00,5.21,0.00,10.07,0.00,0.00,1581.00,780.00,20.00,218.00,0.00,563.00
2025,2,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",88.00,23.00,10.87,1.97,6.59,0.00,3.57,0.00,3.00,1697.00,1000.00,128.00,285.00,0.00,284.00
